scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,additional_blockage_probability
S4,9,Max-SINR,0.744006009531305,1.4753479523672954,4.058629836905483,0.15269179530304197,0.44,0.56,0.634586196187732,0.9815282500127597,0.018471749987240316,1.5756691227703465,0.8891940499164489,0.3205610454972523,0.2455778623711989,0.3530069590255933,0.27,0.0018572000553831458,1,1,1.6235818400214541,0.821628367245401,0.018471749987240316,0.778204207716602,0.1108059500835511,0.4
S4,10,RFOTO-ABC,0.7714175577395931,1.797235705830092,5.129889784985895,0.19503916726356146,0.34,0.66,0.7671518011975991,0.9889291386979289,0.01107086130207107,1.578275896676952,0.8745738073023942,0.27895374217890434,0.18980268093109226,0.37870050696509633,0.16,0.7038512999424711,350,1,1.667172103772287,0.868881495301059,0.01107086130207107,0.8130568253452293,0.1254261926976058,0.4
S4,10,RFOTO-ABC-R,0.7714175577395931,1.797235705830092,5.129889784985895,0.19503916726356146,0.34,0.66,0.7671518011975991,0.9889291386979289,0.01107086130207107,1.578275896676952,0.8745738073023942,0.27895374217890434,0.18980268093109226,0.37870050696509633,0.16,0.6397671999875456,350,1,1.667172103772287,0.868881495301059,0.01107086130207107,0.8130568253452293,0.1254261926976058,0.4
S4,10,Standard-ABC,0.8161527341702445,1.9453059423387473,5.340824922734699,0.21428541439352242,0.26,0.74,0.8301487132716298,0.9961478911348699,0.003852108865130094,1.5607531281332874,0.8704274976984633,0.27895374217890434,0.18980268093109226,0.3858247840479921,0.06,0.6291774000274017,350,1,1.759152804965653,0.951115053557854,0.003852108865130094,0.8539639111075867,0.12957250230153672,0.4
S4,10,Max-SINR,0.7691624808872943,1.7942035169051165,5.129889784985895,0.19442280316549138,0.35,0.65,0.7634105107322077,0.9882626559484023,0.01173734405159773,1.5778139250378997,0.8742763124521433,0.27895374217890434,0.18980268093109226,0.379213857638182,0.17,0.002193199936300516,1,1,1.6628305837619322,0.8639463934418916,0.01173734405159773,0.810627415952118,0.12572368754785668,0.4
S4,11,RFOTO-ABC,0.7782745193038796,1.6223444851679754,5.0417012414460105,0.1586265096231407,0.36,0.64,0.7506263797575342,0.9839637019115025,0.01603629808849736,1.5700262866122576,0.8805195303412656,0.27074120534245105,0.21823531635496204,0.3683655128797263,0.24,0.8363626000937074,350,1,1.6869957236184465,0.8526952502854366,0.01603629808849736,0.8299678831597713,0.11948046965873438,0.4
S4,11,RFOTO-ABC-R,0.7774583819251208,1.625228645484715,5.0417012414460105,0.15884668325055146,0.35,0.65,0.7518934360308094,0.984086790918762,0.0159132090812379,1.5683293382817076,0.8808152109371346,0.27074120534245105,0.21823531635496204,0.3678476730705885,0.24,0.7259158999659121,350,1,1.6885074859791525,0.8438746794800882,0.0159132090812379,0.8307597933305683,0.11918478906286545,0.4
S4,11,Standard-ABC,0.8330744226984484,1.8029019115620781,5.0417012414460105,0.18728870331231828,0.23,0.77,0.8256791466880286,0.9935404984865948,0.006459501513405294,1.5872264006717294,0.8798855647895275,0.27074120534245105,0.21823531635496204,0.3694745300061971,0.09,0.7048195999814197,350,1,1.8031006494490738,0.9584748608606368,0.006459501513405294,0.8768758624913304,0.12011443521047249,0.4
S4,11,Max-SINR,0.7858692755673262,1.6460424293504032,5.0417012414460105,0.16304366692133787,0.34,0.66,0.7681236494621964,0.9848855229022984,0.015114477097701631,1.5661522044730105,0.8785076113125672,0.27074120534245105,0.21823531635496204,0.37187909995532586,0.23,0.0019341000588610768,1,1,1.704464591511655,0.8552030319030731,0.015114477097701631,0.8409036767251852,0.12149238868743284,0.4
S4,12,RFOTO-ABC,0.70762769889616,1.5047887926340469,4.250472518999865,0.14249604913818328,0.33,0.67,0.650448314384598,0.9853390946624176,0.014660905337582431,1.5798102622268844,0.8971535790674443,0.28052071089396813,0.22304695821583487,0.33857991715093316,0.21,0.6481608999893069,350,1,1.5553126070155678,0.8619144857652372,0.014660905337582431,0.68461292028033,0.1028464209325557,0.4
S4,12,RFOTO-ABC-R,0.7076671451681082,1.5049374205194612,4.250472518999865,0.14254893279117697,0.33,0.67,0.650448314384598,0.9853369666892149,0.014663033310785067,1.5798475642554606,0.8971545498913133,0.28052071089396813,0.22304695821583487,0.33857813593594926,0.21,0.5751729999901727,350,1,1.5553252185167803,0.8621545752691371,0.014663033310785067,0.68461292028033,0.10284545010868673,0.4
S4,12,Standard-ABC,0.7626108217227804,1.6960020854790667,4.413940143069554,0.1599748602944066,0.25,0.75,0.7334064256226178,0.9941882463813968,0.0058117536186030935,1.5902941913859971,0.8857752065651988,0.2653201519247611,0.22304695821583487,0.3591025017369131,0.08,0.691076600109227,350,1,1.6669809799944535,0.9558169915537674,0.0058117536186030935,0.7367878330086443,0.11422479343480119,0.4
S4,12,Max-SINR,0.7064917376613066,1.5067691011082796,4.250472518999865,0.1419937090571078,0.33,0.67,0.650448314384598,0.9873287127075128,0.012671287292487237,1.5692609530088368,0.8961480073774083,0.28052071089396813,0.22304695821583487,0.3404219422227156,0.19,0.001965199946425855,1,1,1.558349883805969,0.850926535252304,0.012671287292487237,0.68461292028033,0.1038519926225917,0.4
S4,13,RFOTO-ABC,0.7774263029360599,1.5388386763154143,3.8003178172763037,0.15002535916851398,0.33,0.67,0.7215174720478074,0.9870249353032863,0.012975064696713666,1.5886529616643004,0.8821103271737866,0.26512778059962583,0.1776670330182742,0.36557494888158615,0.18,0.9052677999716252,350,1,1.702767701952289,0.8643479864115813,0.012975064696713666,0.8072148624919029,0.11788967282621343,0.4
S4,13,RFOTO-ABC-R,0.7773988477450567,1.538991351488541,3.8003178172763037,0.15007309683151435,0.33,0.67,0.7215174720478074,0.9870244615201738,0.012975538479826217,1.5886618556736731,0.8821105197655574,0.26512778059962583,0.1776670330182742,0.36557461036060107,0.18,0.8109437000239268,350,1,1.7030091403516263,0.8637621153536188,0.012975538479826217,0.8072148624919029,0.11788948023444257,0.4
S4,13,Standard-ABC,0.840362424122294,1.7500141681077899,4.1131289526402295,0.17009413074096788,0.21,0.79,0.8243718420141053,0.9973884955142245,0.00261150448577562,1.5647739352048124,0.8717325993458667,0.26512778059962583,0.1776670330182742,0.38358931682220726,0.04,0.6779053999343887,350,1,1.8305265233597021,0.9666173060979983,0.00261150448577562,0.8719031454895746,0.12826740065413333,0.4
S4,13,Max-SINR,0.7793462774567348,1.5495452785274173,3.8003178172763037,0.1508498599445848,0.32,0.68,0.7262825313990051,0.9872457940051081,0.012754205994891639,1.5844100453080636,0.8824990319768489,0.26512778059962583,0.1776670330182742,0.36489137956335405,0.18,0.0019495999440550804,1,1,1.7086912338853606,0.8629636252769377,0.012754205994891639,0.8102117551656122,0.11750096802315113,0.4
S4,14,RFOTO-ABC,0.6774464334620771,1.4009242451355897,4.535861021618604,0.1348082722071883,0.47,0.53,0.5988938590090522,0.9812782427426191,0.018721757257381035,1.5700617668138344,0.8890783310196554,0.2940081080797932,0.26757143158355623,0.353214224502867,0.28,0.769440499949269,350,1,1.4781192615045902,0.7948411180064219,0.018721757257381035,0.6732313943457536,0.11092166898034461,0.4
S4,14,RFOTO-ABC-R,0.6774464334620771,1.4009242451355897,4.535861021618604,0.1348082722071883,0.47,0.53,0.5988938590090522,0.9812782427426191,0.018721757257381035,1.5700617668138344,0.8890783310196554,0.2940081080797932,0.26757143158355623,0.353214224502867,0.28,0.677350900019519,350,1,1.4781192615045902,0.7948411180064219,0.018721757257381035,0.6732313943457536,0.11092166898034461,0.4
S4,14,Standard-ABC,0.766652997820266,1.7226464396186325,4.535861021618604,0.18485238432856083,0.33,0.67,0.7299639851266732,0.9925111334459806,0.007488866554019356,1.5747500927095333,0.8708255994886092,0.2940081080797932,0.26757143158355623,0.3851435539968551,0.11,0.7362102000042796,350,1,1.648085344431585,0.964739571549774,0.007488866554019356,0.7561871703695643,0.12917440051139084,0.4
S4,14,Max-SINR,0.6813421366097053,1.4083288168229364,4.535861021618604,0.13641348277557636,0.46,0.54,0.5995165143630946,0.9808859115765852,0.01911408842341478,1.5669145697902158,0.8893515337479427,0.2940081080797932,0.26757143158355623,0.3527247789683541,0.29,0.0015205999370664358,1,1,1.4821067246690214,0.8132599854449407,0.01911408842341478,0.673625480012869,0.11064846625205726,0.4
